paradigm,subject,fold,permute_k,split,calib_size,seed,n_val,baseline_auc,status,accepted,adapted_auc,deployed_auc,delta_auc,internal_val_auc,best_epoch
p300,3,version_32,0,stratified,480,45,120,0.752246671597633,ok,0,0.7483496671597634,0.752246671597633,0.0,0.651,0
p300,3,version_32,0,stratified,480,46,120,0.7383806397928994,ok,1,0.7074195636094676,0.7074195636094676,-0.0309610761834318,0.7795000000000001,22
p300,3,version_32,0,temporal_array,24,42,6,0.7442657706804205,ungateable,,,0.7442657706804205,0.0,,
p300,3,version_32,0,temporal_array,24,43,6,0.7442657706804205,ungateable,,,0.7442657706804205,0.0,,
p300,3,version_32,0,temporal_array,24,44,6,0.7442657706804205,ungateable,,,0.7442657706804205,0.0,,
p300,3,version_32,0,temporal_array,24,45,6,0.7442657706804205,ungateable,,,0.7442657706804205,0.0,,
p300,3,version_32,0,temporal_array,24,46,6,0.7442657706804205,ungateable,,,0.7442657706804205,0.0,,
p300,3,version_32,0,temporal_array,48,42,12,0.7427283163265306,ok,1,0.7273520408163265,0.7273520408163265,-0.01537627551020404,0.6,20
p300,3,version_32,0,temporal_array,48,43,12,0.7427283163265306,ok,1,0.7385688775510205,0.7385688775510205,-0.00415943877551006,0.7,7
p300,3,version_32,0,temporal_array,48,44,12,0.7427283163265306,ok,1,0.7338928571428571,0.7338928571428571,-0.008835459183673455,0.75,15
p300,3,version_32,0,temporal_array,48,45,12,0.7427283163265306,ok,1,0.7367346938775509,0.7367346938775509,-0.0059936224489797185,0.9,7
p300,3,version_32,0,temporal_array,48,46,12,0.7427283163265306,ok,0,0.742298469387755,0.7427283163265306,0.0,0.85,0
p300,3,version_32,0,temporal_array,96,42,24,0.7466087262110727,ok,0,0.7455422794117647,0.7466087262110727,0.0,0.5,0
p300,3,version_32,0,temporal_array,96,43,24,0.7466087262110727,ok,0,0.7455341695501732,0.7466087262110727,0.0,0.8125,0
p300,3,version_32,0,temporal_array,96,44,24,0.7466087262110727,ok,0,0.7455152465397923,0.7466087262110727,0.0,0.475,0
p300,3,version_32,0,temporal_array,96,45,24,0.7466087262110727,ok,0,0.7458315311418685,0.7466087262110727,0.0,0.575,0
