paradigm,subject,fold,permute_k,split,calib_size,seed,n_val,baseline_auc,status,accepted,adapted_auc,deployed_auc,delta_auc,internal_val_auc,best_epoch
als,1,version_31,0,temporal_array,240,45,60,0.5604527089072544,ok,1,0.4951175390266299,0.4951175390266299,-0.06533516988062449,0.548,33
als,1,version_31,0,temporal_array,240,46,60,0.5604527089072544,ok,0,0.5603151974288338,0.5604527089072544,0.0,0.524,0
als,1,version_31,0,temporal_array,480,42,120,0.5584588969823101,ok,1,0.525216441207076,0.525216441207076,-0.0332424557752341,0.5,46
als,1,version_31,0,temporal_array,480,43,120,0.5584588969823101,ok,0,0.5454880332986473,0.5584588969823101,0.0,0.5575,6
als,1,version_31,0,temporal_array,480,44,120,0.5584588969823101,ok,1,0.5369771071800207,0.5369771071800207,-0.02148178980228943,0.34550000000000003,13
als,1,version_31,0,temporal_array,480,45,120,0.5584588969823101,ok,0,0.5579409469302808,0.5584588969823101,0.0,0.673,0
als,1,version_31,0,temporal_array,480,46,120,0.5584588969823101,ok,1,0.551068418314256,0.551068418314256,-0.00739047866805409,0.6045,5
als,1,version_32,0,stratified,24,42,6,0.5680245904346678,ungateable,,,0.5680245904346678,0.0,,
als,1,version_32,0,stratified,24,43,6,0.5705414354604307,ungateable,,,0.5705414354604307,0.0,,
als,1,version_32,0,stratified,24,44,6,0.5681930406922976,ungateable,,,0.5681930406922976,0.0,,
als,1,version_32,0,stratified,24,45,6,0.5709782500990883,ungateable,,,0.5709782500990883,0.0,,
als,1,version_32,0,stratified,24,46,6,0.5697466640243096,ungateable,,,0.5697466640243096,0.0,,
als,1,version_32,0,stratified,48,42,12,0.5680878078118213,ok,1,0.5609659527548532,0.5609659527548532,-0.007121855056968163,0.7,38
als,1,version_32,0,stratified,48,43,12,0.5709959403922616,ok,1,0.5710567092118013,0.5710567092118013,6.076881953964719e-05,0.5,1
als,1,version_32,0,stratified,48,44,12,0.5668903905910655,ok,1,0.5672483210264292,0.5672483210264292,0.00035793043536369584,0.7,15
als,1,version_32,0,stratified,48,45,12,0.5720588726653079,ok,1,0.571781340839988,0.571781340839988,-0.00027753182531986553,0.4,5
als,1,version_32,0,stratified,48,46,12,0.5673514818403554,ok,0,0.567406194660697,0.5673514818403554,0.0,0.7999999999999999,0
als,1,version_32,0,stratified,96,42,24,0.5670967135186895,ok,1,0.5478078725077801,0.5478078725077801,-0.01928884101090944,0.8125,31
als,1,version_32,0,stratified,96,43,24,0.5714634417427584,ok,1,0.5723746195410554,0.5723746195410554,0.0009111777982969693,0.8625,5
als,1,version_32,0,stratified,96,44,24,0.565742878150542,ok,1,0.562799451113163,0.562799451113163,-0.0029434270373790428,0.8,30
als,1,version_32,0,stratified,96,45,24,0.5714501898019904,ok,1,0.5514619883040935,0.5514619883040935,-0.019988201497896818,0.8125,20
als,1,version_32,0,stratified,96,46,24,0.5667466057932355,ok,0,0.5671518586915633,0.5667466057932355,0.0,0.4125,1
als,1,version_32,0,stratified,240,42,60,0.5682272727272727,ok,1,0.5391632231404959,0.5391632231404959,-0.029064049586776775,0.65,39
als,1,version_32,0,stratified,240,43,60,0.5664462809917354,ok,1,0.5519051882460974,0.5519051882460974,-0.014541092745638085,0.756,15
als,1,version_32,0,stratified,240,44,60,0.5652878787878788,ok,1,0.5614600550964187,0.5614600550964187,-0.003827823691460064,0.7120000000000001,40
als,1,version_32,0,stratified,240,45,60,0.571441230486685,ok,1,0.5462295684113866,0.5462295684113866,-0.025211662075298458,0.476,21
als,1,version_32,0,stratified,240,46,60,0.5634871441689623,ok,0,0.5638631772268136,0.5634871441689623,0.0,0.63,0
als,1,version_32,0,stratified,480,42,120,0.5658225806451613,ok,0,0.5654438085327783,0.5658225806451613,0.0,0.6305,0
als,1,version_32,0,stratified,480,43,120,0.5629417273673257,ok,1,0.5588740894901145,0.5588740894901145,-0.004067637877211205,0.6395,7
als,1,version_32,0,stratified,480,44,120,0.5641378772112383,ok,1,0.5635725806451614,0.5635725806451614,-0.000565296566076956,0.6074999999999999,1
als,1,version_32,0,stratified,480,45,120,0.5705962539021853,ok,1,0.5633852757544224,0.5633852757544224,-0.0072109781477628365,0.6139999999999999,4
als,1,version_32,0,stratified,480,46,120,0.56229604578564,ok,1,0.5533834547346514,0.5533834547346514,-0.008912591050988516,0.733,72
als,1,version_32,0,temporal_array,24,42,6,0.5687305951909103,ungateable,,,0.5687305951909103,0.0,,
als,1,version_32,0,temporal_array,24,43,6,0.5687305951909103,ungateable,,,0.5687305951909103,0.0,,
als,1,version_32,0,temporal_array,24,44,6,0.5687305951909103,ungateable,,,0.5687305951909103,0.0,,
als,1,version_32,0,temporal_array,24,45,6,0.5687305951909103,ungateable,,,0.5687305951909103,0.0,,
als,1,version_32,0,temporal_array,24,46,6,0.5687305951909103,ungateable,,,0.5687305951909103,0.0,,
als,1,version_32,0,temporal_array,48,42,12,0.567069564636306,ok,0,0.5672011259981957,0.567069564636306,0.0,0.9,0
als,1,version_32,0,temporal_array,48,43,12,0.567069564636306,ok,0,0.5671885963446824,0.567069564636306,0.0,0.9,0
als,1,version_32,0,temporal_array,48,44,12,0.567069564636306,ok,0,0.5672155350997361,0.567069564636306,0.0,0.8500000000000001,0
als,1,version_32,0,temporal_array,48,45,12,0.567069564636306,ok,1,0.5674341775535434,0.5674341775535434,0.00036461291723743905,0.7,3
als,1,version_32,0,temporal_array,48,46,12,0.567069564636306,ok,0,0.5672902953656989,0.567069564636306,0.0,0.8500000000000001,0
als,1,version_32,0,temporal_array,96,42,24,0.5696017578058206,ok,0,0.5698293919496598,0.5696017578058206,0.0,0.28750000000000003,0
als,1,version_32,0,temporal_array,96,43,24,0.5696017578058206,ok,0,0.5702335761430868,0.5696017578058206,0.0,0.4125,2
als,1,version_32,0,temporal_array,96,44,24,0.5696017578058206,ok,0,0.569782368934031,0.5696017578058206,0.0,0.575,0
als,1,version_32,0,temporal_array,96,45,24,0.5696017578058206,ok,0,0.5697898498683356,0.5696017578058206,0.0,0.6124999999999999,0
als,1,version_32,0,temporal_array,96,46,24,0.5696017578058206,ok,1,0.5700743391128895,0.5700743391128895,0.0004725813070689533,0.23750000000000002,2
als,1,version_32,0,temporal_array,240,42,60,0.5708269054178146,ok,1,0.5712401285583104,0.5712401285583104,0.0004132231404958553,0.682,0
als,1,version_32,0,temporal_array,240,43,60,0.5708269054178146,ok,0,0.5711244260789715,0.5708269054178146,0.0,0.572,0
als,1,version_32,0,temporal_array,240,44,60,0.5708269054178146,ok,1,0.5711494490358127,0.5711494490358127,0.0003225436179981056,0.62,0
als,1,version_32,0,temporal_array,240,45,60,0.5708269054178146,ok,1,0.5358964646464647,0.5358964646464647,-0.03493044077134988,0.66,35
als,1,version_32,0,temporal_array,240,46,60,0.5708269054178146,ok,1,0.5560808080808081,0.5560808080808081,-0.014746097337006492,0.624,22
als,1,version_32,0,temporal_array,480,42,120,0.5702049947970863,ok,1,0.5418012486992716,0.5418012486992716,-0.02840374609781471,0.605,45
als,1,version_32,0,temporal_array,480,43,120,0.5702049947970863,ok,0,0.5704417273673257,0.5702049947970863,0.0,0.5725,0
als,1,version_32,0,temporal_array,480,44,120,0.5702049947970863,ok,1,0.5486932882414152,0.5486932882414152,-0.02151170655567114,0.48,31
als,1,version_32,0,temporal_array,480,45,120,0.5702049947970863,ok,1,0.5642252861602497,0.5642252861602497,-0.0059797086368366115,0.695,6
als,1,version_32,0,temporal_array,480,46,120,0.5702049947970863,ok,1,0.5605265348595214,0.5605265348595214,-0.009678459937564887,0.6015,9
als,1,version_33,0,stratified,24,42,6,0.6211266762452108,ungateable,,,0.6211266762452108,0.0,,
