paradigm,subject,montage_condition,permute_k,permute_seed,n_displaced,split,calib_size,seed,ea_ref,baseline_auc,adapted_auc,delta_auc,n_calib,n_eval,calib_pos_rate,eval_pos_rate,calib_baseline_frac,eval_baseline_frac,n_purged,status,fold,fold_mode,checkpoint_val_auc,montage_source,effective_montage
mi,99,perm_k2,2,101,2,temporal_array,10,42,session,0.7432924248836225,0.7366060093101989,-0.006686415573423532,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,temporal_array,10,43,session,0.7432924248836225,0.7366060093101989,-0.006686415573423532,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,temporal_array,10,44,session,0.7432924248836225,0.7366060093101989,-0.006686415573423532,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,temporal_array,10,45,session,0.7432924248836225,0.7366060093101989,-0.006686415573423532,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,temporal_array,10,46,session,0.7432924248836225,0.7366060093101989,-0.006686415573423532,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,temporal_array,50,42,session,0.7127604166666667,0.7134114583333333,0.0006510416666666297,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,temporal_array,50,43,session,0.7127604166666667,0.7118489583333334,-0.0009114583333332815,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,temporal_array,50,44,session,0.7127604166666667,0.7109375000000001,-0.001822916666666563,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,temporal_array,50,45,session,0.7127604166666667,0.7127604166666668,1.1102230246251565e-16,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,temporal_array,50,46,session,0.7127604166666667,0.7092447916666667,-0.003515625000000022,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
